id,customer_id,transaction_date,amount_usd,currency,destination_suburb,destination_city,transaction_type,description,reference_number
1836,76,2025/07/23 19:54,12383.43,ZAR,George Central,Pretoria,WITHDRAWAL,Equipment purchase,TXN-2025-001516
1837,7,2025/07/24 08:06,16519.76,ZAR,Morningside,Durban,WITHDRAWAL,Utility payment,TXN-2025-002120
1838,94,2025/07/24 09:24,25481.45,ZAR,Knysna,Johannesburg,PAYMENT,Professional services,TXN-2025-001855
1839,121,2025/07/24 10:55,3837.62,ZAR,Plettenberg Bay,Pretoria,WITHDRAWAL,Subscription fee,TXN-2025-002416
1840,153,2025/07/24 14:56,19687.13,ZAR,Constantia,Cape Town,PAYMENT,Vehicle purchase,TXN-2025-002067
1841,17,2025/07/24 15:42,25990,ZAR,Sea Point,Cape Town,DEPOSIT,IT services,TXN-2025-002344
1842,8,2025/07/24 16:49,145.91,ZAR,Randburg,Johannesburg,PAYMENT,Loan repayment,TXN-2025-000208
1843,25,2025/07/24 17:40,26430.84,ZAR,Nelspruit,Johannesburg,TRANSFER,Loan repayment,TXN-2025-002585
1844,200,2025/07/24 17:48,47361.13,ZAR,Randburg,Johannesburg,WITHDRAWAL,Sponsorship fee,TXN-2025-001542
1845,30,2025/07/25 08:23,7990,ZAR,Hatfield,Johannesburg,WITHDRAWAL,Supplier payment,TXN-2025-000263
1846,30,2025/07/25 17:36,11253.29,ZAR,Woodlands,Pretoria,PAYMENT,Trade payment,TXN-2025-002938
1847,38,2025/07/25 18:56,4332.42,ZAR,Hillcrest,Johannesburg,TRANSFER,Training costs,TXN-2025-002054
1848,173,2025/07/26 09:46,1843.41,ZAR,Soshanguve,Pretoria,PAYMENT,Construction payment,TXN-2025-001522
1849,55,2025/07/26 10:01,12000,ZAR,Rosebank,Johannesburg,DEPOSIT,Supplier payment,TXN-2025-001578
1850,150,2025/07/26 10:48,2921.02,ZAR,Waterkloof,Pretoria,DEPOSIT,Property deposit,TXN-2025-000598
1851,171,2025/07/26 10:57,12000,ZAR,Fourways,Johannesburg,DEPOSIT,Service payment,TXN-2025-001464
1852,184,2025/07/26 11:25,30413.2,ZAR,Bedfordview,Johannesburg,WITHDRAWAL,Construction materials,TXN-2025-002329
1853,50,2025/07/26 14:12,2239.86,ZAR,Umhlanga Rocks,Cape Town,DEPOSIT,Equipment purchase,TXN-2025-000618
1854,6,2025/07/26 16:14,9900,ZAR,Port Elizabeth Central,Johannesburg,TRANSFER,Vehicle purchase,TXN-2025-000790
1855,195,2025/07/26 18:10,49069.14,ZAR,Rosebank,Johannesburg,DEPOSIT,Import payment,TXN-2025-000278
1856,30,2025/07/26 18:45,12180.18,ZAR,Mitchells Plain,Cape Town,DEPOSIT,Family support,TXN-2025-000810
1857,130,2025/07/27 09:42,10832.18,ZAR,Stellenbosch,Cape Town,PAYMENT,Consulting fee,TXN-2025-000664
1858,152,2025/07/27 13:31,6006.61,ZAR,Tsakane,Johannesburg,WITHDRAWAL,Commission payment,TXN-2025-000988
1859,33,2025/07/27 15:37,5003.25,ZAR,Brooklyn,Pretoria,DEPOSIT,Equipment lease,TXN-2025-001037
1860,63,2025/07/27 18:02,6806.98,ZAR,Rosebank,Johannesburg,PAYMENT,Subscription fee,TXN-2025-000277
1861,94,2025/07/27 18:53,370.23,ZAR,Umlazi,Durban,TRANSFER,Business payment,TXN-2025-001711
1862,48,2025/07/27 19:39,13572.34,ZAR,Bloemfontein Central,Pretoria,WITHDRAWAL,Export proceeds,TXN-2025-001663
1863,148,2025/07/27 19:56,23290.46,ZAR,Soweto,Johannesburg,DEPOSIT,Entertainment costs,TXN-2025-002383
1864,103,2025/07/28 09:24,20500,ZAR,George Central,Johannesburg,TRANSFER,Marketing services,TXN-2025-000362
1865,76,2025/07/28 12:18,12727.2,ZAR,Sea Point,Cape Town,PAYMENT,Supplier payment,TXN-2025-000121
1866,165,2025/07/28 13:16,684.16,ZAR,Fourways,Johannesburg,TRANSFER,Marketing services,TXN-2025-000813
1867,22,2025/07/28 13:55,563.47,ZAR,Nelspruit,Pretoria,DEPOSIT,Training costs,TXN-2025-001019
1868,199,2025/07/28 14:40,737.28,ZAR,Tsakane,Johannesburg,PAYMENT,Loan repayment,TXN-2025-000184
1869,78,2025/07/28 16:17,5000,ZAR,Phoenix,Durban,TRANSFER,Export proceeds,TXN-2025-002492
1870,178,2025/07/28 16:37,45576.47,ZAR,Chatsworth,Durban,DEPOSIT,Equipment purchase,TXN-2025-000911
1871,30,2025/07/28 17:03,5347.34,ZAR,Rosebank,Johannesburg,WITHDRAWAL,Savings transfer,TXN-2025-001155
1872,31,2025/07/28 17:15,250.84,ZAR,Morningside,Durban,PAYMENT,Donation,TXN-2025-001038
1873,133,2025/07/28 17:46,988.19,ZAR,Bloemfontein Central,Cape Town,DEPOSIT,Donation,TXN-2025-001177
1874,34,2025/07/28 18:05,766.53,ZAR,Bloemfontein Central,Cape Town,WITHDRAWAL,Event payment,TXN-2025-000937
1875,158,2025/07/28 19:22,8139.82,ZAR,Hermanus,Cape Town,DEPOSIT,Marketing services,TXN-2025-000879
1876,12,2025/07/29 08:11,14267.58,ZAR,Centurion,Pretoria,DEPOSIT,Investment funds,TXN-2025-000616
1877,162,2025/07/29 09:02,11456.84,ZAR,Soweto,Johannesburg,PAYMENT,Rental payment,TXN-2025-000376
1878,18,2025/07/29 09:07,1310.02,ZAR,Sea Point,Cape Town,WITHDRAWAL,Supplier payment,TXN-2025-001773
1879,96,2025/07/29 09:12,12500,ZAR,Atteridgeville,Pretoria,WITHDRAWAL,Consulting fee,TXN-2025-000250
1880,165,2025/07/29 09:57,269.06,ZAR,Ballito,Durban,WITHDRAWAL,Entertainment costs,TXN-2025-000976
1881,5,2025/07/29 10:48,409.83,ZAR,Salt Rock,Cape Town,DEPOSIT,Service payment,TXN-2025-002956
1882,62,2025/07/29 10:59,31774.2,ZAR,Pretoria Central,Pretoria,TRANSFER,Property investment,TXN-2025-002466
1883,10,2025/07/29 11:01,36771.22,ZAR,Atteridgeville,Pretoria,PAYMENT,Family support,TXN-2025-000940
1884,17,2025/07/29 11:37,11246.27,ZAR,Krugersdorp,Durban,DEPOSIT,IT services,TXN-2025-000556
1885,78,2025/07/29 12:56,137.97,ZAR,Mamelodi,Pretoria,PAYMENT,Furniture purchase,TXN-2025-000299
1886,140,2025/07/29 14:23,16855.85,ZAR,Bloemfontein Central,Durban,DEPOSIT,Equipment purchase,TXN-2025-000651
1887,179,2025/07/29 17:42,237.73,ZAR,Alberton,Durban,TRANSFER,Entertainment costs,TXN-2025-002695
1888,59,2025/07/29 18:21,28836.66,ZAR,Stellenbosch,Durban,WITHDRAWAL,Equipment lease,TXN-2025-000472
1889,128,2025/07/29 18:38,1046.88,ZAR,Chatsworth,Durban,TRANSFER,Office equipment,TXN-2025-000913
1890,155,2025/07/30 09:35,6000,ZAR,Green Point,Cape Town,DEPOSIT,Consulting fee,TXN-2025-000747
1891,120,2025/07/30 12:56,21035.49,ZAR,Plettenberg Bay,Cape Town,PAYMENT,Property deposit,TXN-2025-002535
1892,142,2025/07/30 14:14,6000,ZAR,Hermanus,Pretoria,PAYMENT,Service payment,TXN-2025-001779
1893,27,2025/07/30 14:19,500.96,ZAR,Ivory Park,Johannesburg,DEPOSIT,Commission payment,TXN-2025-000846
1894,47,2025/07/30 14:52,949.08,ZAR,Stellenbosch,Johannesburg,DEPOSIT,Consulting fee,TXN-2025-002679
1895,194,2025/07/30 15:17,5000,ZAR,Kimberley Central,Durban,PAYMENT,Investment capital,TXN-2025-001871
1896,163,2025/07/31 09:51,12000,ZAR,Camps Bay,Cape Town,TRANSFER,Personal transfer,TXN-2025-002008
1897,139,2025/07/31 11:00,941.97,ZAR,Mitchells Plain,Cape Town,TRANSFER,Marketing services,TXN-2025-002146
1898,86,2025/07/31 11:16,254.34,ZAR,Nyanga,Cape Town,TRANSFER,Entertainment costs,TXN-2025-001607
1899,63,2025/07/31 13:15,8999,ZAR,Umhlanga Rocks,Pretoria,PAYMENT,Trade payment,TXN-2025-001571
1900,42,2025/07/31 13:53,935.29,ZAR,Chatsworth,Durban,PAYMENT,Legal fees,TXN-2025-000341
1901,125,2025/07/31 14:08,15990,ZAR,Soshanguve,Pretoria,DEPOSIT,Event payment,TXN-2025-002421
1902,4,2025/07/31 16:04,15894.43,ZAR,Atteridgeville,Pretoria,PAYMENT,Legal fees,TXN-2025-000320
1903,26,2025/07/31 16:37,539.76,ZAR,Vosloorus,Johannesburg,PAYMENT,Event payment,TXN-2025-001664
1904,71,2025/07/31 16:53,12542.17,ZAR,Pietermaritzburg,Johannesburg,WITHDRAWAL,Savings transfer,TXN-2025-002611
1905,1,2025/07/31 16:55,9143.83,ZAR,Kimberley Central,Cape Town,DEPOSIT,Entertainment costs,TXN-2025-000677
1906,10,2025/07/31 17:28,4852.76,ZAR,Krugersdorp,Pretoria,WITHDRAWAL,Rental payment,TXN-2025-002749
1907,156,2025/08/01 08:00,3652.12,ZAR,Benoni,Durban,PAYMENT,Vehicle purchase,TXN-2025-000271
1908,98,2025/08/01 08:41,14457.64,ZAR,Ballito,Durban,DEPOSIT,Investment funds,TXN-2025-002048
1909,17,2025/08/01 10:04,27555.65,ZAR,Diepsloot,Durban,PAYMENT,Legal fees,TXN-2025-001349
1910,121,2025/08/01 11:01,9500,ZAR,Hermanus,Johannesburg,TRANSFER,Trade payment,TXN-2025-000243
1911,44,2025/08/01 11:27,1437.04,ZAR,Polokwane,Durban,DEPOSIT,Rental payment,TXN-2025-001913
1912,58,2025/08/01 11:48,9900,ZAR,La Lucia,Durban,PAYMENT,Construction payment,TXN-2025-000541
1913,132,2025/08/01 12:35,4310.81,ZAR,Bloemfontein Central,Durban,PAYMENT,Insurance premium,TXN-2025-000318
1914,105,2025/08/01 16:07,9725.23,ZAR,Somerset West,Johannesburg,DEPOSIT,Supplier payment,TXN-2025-000177
1915,12,2025/08/01 18:38,2348.84,ZAR,Morningside,Durban,DEPOSIT,School fees,TXN-2025-001577
1916,136,2025/08/01 19:51,33692.96,ZAR,Kimberley Central,Pretoria,PAYMENT,Event payment,TXN-2025-001634
1917,182,2025/08/02 18:07,20950,ZAR,Port Elizabeth Central,Durban,TRANSFER,Trade payment,TXN-2025-000986
1918,69,2025/08/02 19:23,4381.51,ZAR,Hillcrest,Cape Town,WITHDRAWAL,Legal fees,TXN-2025-002746
1919,120,2025/08/03 08:20,17648.45,ZAR,Centurion,Pretoria,DEPOSIT,Property deposit,TXN-2025-002889
1920,100,2025/08/03 09:34,2462.72,ZAR,Hermanus,Cape Town,WITHDRAWAL,Personal transfer,TXN-2025-000768
1921,197,2025/08/03 09:58,3602.88,ZAR,Ballito,Durban,WITHDRAWAL,Maintenance costs,TXN-2025-002799
1922,158,2025/08/03 10:40,1809.17,ZAR,La Lucia,Cape Town,TRANSFER,Event payment,TXN-2025-001830
1923,52,2025/08/03 10:52,9972.3,ZAR,Roodepoort,Johannesburg,WITHDRAWAL,School fees,TXN-2025-000118
1924,72,2025/08/03 11:44,7950,ZAR,Pietermaritzburg,Johannesburg,WITHDRAWAL,Import payment,TXN-2025-001819
1925,135,2025/08/03 14:49,1858.5,ZAR,Fourways,Johannesburg,TRANSFER,Personal transfer,TXN-2025-002417
1926,72,2025/08/03 15:32,17182.85,ZAR,Woodlands,Cape Town,WITHDRAWAL,Event payment,TXN-2025-001098
1927,70,2025/08/03 16:23,2493.52,ZAR,Hatfield,Johannesburg,WITHDRAWAL,Event payment,TXN-2025-000544
1928,19,2025/08/03 16:43,191.74,ZAR,Tsakane,Johannesburg,TRANSFER,Sponsorship fee,TXN-2025-002310
1929,175,2025/08/04 08:55,9285.69,ZAR,Stellenbosch,Cape Town,WITHDRAWAL,Professional services,TXN-2025-000415
1930,117,2025/08/04 11:59,20999,ZAR,Port Elizabeth Central,Cape Town,WITHDRAWAL,Legal fees,TXN-2025-000914
1931,122,2025/08/04 12:31,5518.21,ZAR,Phoenix,Durban,DEPOSIT,Medical expenses,TXN-2025-002910
1932,10,2025/08/04 12:32,3047.98,ZAR,Knysna,Johannesburg,PAYMENT,Property deposit,TXN-2025-001903
1933,94,2025/08/04 12:57,6592.68,ZAR,Durban North,Durban,PAYMENT,Accounting services,TXN-2025-001513
1934,9,2025/08/04 16:19,19017.25,ZAR,Thokoza,Johannesburg,DEPOSIT,Property investment,TXN-2025-000053
1935,194,2025/08/05 08:32,4175.82,ZAR,Bloemfontein Central,Pretoria,TRANSFER,Utility payment,TXN-2025-000107
1936,94,2025/08/05 08:59,7263.82,ZAR,Edenvale,Pretoria,DEPOSIT,Commission payment,TXN-2025-000241
1937,94,2025/08/05 11:39,355.36,ZAR,Ballito,Durban,WITHDRAWAL,Professional services,TXN-2025-001162
1938,112,2025/08/05 12:49,14104.38,ZAR,Kloof,Cape Town,DEPOSIT,Entertainment costs,TXN-2025-002381
1939,51,2025/08/05 13:21,736.3,ZAR,Salt Rock,Cape Town,WITHDRAWAL,Investment capital,TXN-2025-000690
1940,88,2025/08/05 14:09,11293.53,ZAR,Mossel Bay,Pretoria,DEPOSIT,Property deposit,TXN-2025-000336
1941,192,2025/08/05 14:33,1985.97,ZAR,Edenvale,Johannesburg,TRANSFER,Utility payment,TXN-2025-000101
1942,157,2025/08/05 16:54,8103.05,ZAR,Katlehong,Johannesburg,TRANSFER,Subscription fee,TXN-2025-001680
1943,199,2025/08/05 17:14,6999,ZAR,Newlands,Pretoria,DEPOSIT,Business payment,TXN-2025-002095
1944,20,2025/08/05 18:36,9999,ZAR,Westville,Johannesburg,PAYMENT,Event payment,TXN-2025-000637
1945,188,2025/08/05 19:59,44614.38,ZAR,Paarl,Durban,DEPOSIT,School fees,TXN-2025-001364
1946,34,2025/08/06 08:48,6773.02,ZAR,Hillcrest,Johannesburg,DEPOSIT,Personal transfer,TXN-2025-001232
1947,13,2025/08/06 08:58,47271.3,ZAR,Atteridgeville,Pretoria,PAYMENT,IT services,TXN-2025-002647
1948,18,2025/08/06 09:26,149.88,ZAR,Brooklyn,Pretoria,WITHDRAWAL,Property deposit,TXN-2025-002487
1949,49,2025/08/06 09:45,573.55,ZAR,Stellenbosch,Durban,DEPOSIT,Event payment,TXN-2025-002955
1950,94,2025/08/06 10:30,272.28,ZAR,Hatfield,Johannesburg,WITHDRAWAL,Import payment,TXN-2025-002967
1951,161,2025/08/06 10:44,15751.84,ZAR,Roodepoort,Cape Town,TRANSFER,Property investment,TXN-2025-001619
1952,2,2025/08/06 15:59,44716.03,ZAR,Manenberg,Cape Town,WITHDRAWAL,Equipment lease,TXN-2025-002617
1953,200,2025/08/06 17:07,2130.51,ZAR,Pietermaritzburg,Durban,TRANSFER,Travel expenses,TXN-2025-002322
1954,10,2025/08/06 18:36,619.83,ZAR,Paarl,Cape Town,TRANSFER,Professional services,TXN-2025-000246
1955,2,2025/08/06 19:02,20900,ZAR,Polokwane,Johannesburg,PAYMENT,Software license,TXN-2025-002648
1956,35,2025/08/06 19:50,15950,ZAR,Fourways,Johannesburg,PAYMENT,Professional services,TXN-2025-001964
1957,124,2025/08/07 08:33,4168.38,ZAR,East London Central,Pretoria,WITHDRAWAL,Investment capital,TXN-2025-002676
1958,30,2025/08/07 09:34,4789.57,ZAR,Katlehong,Johannesburg,DEPOSIT,Savings transfer,TXN-2025-000862
1959,80,2025/08/07 11:18,1987.55,ZAR,Constantia,Cape Town,TRANSFER,Maintenance costs,TXN-2025-002114
1960,172,2025/08/07 11:53,1106.71,ZAR,Umhlanga,Durban,DEPOSIT,Software license,TXN-2025-001649
1961,156,2025/08/07 12:31,819.42,ZAR,Vosloorus,Johannesburg,TRANSFER,Personal transfer,TXN-2025-002208
1962,176,2025/08/07 14:31,10000,ZAR,Arcadia,Pretoria,WITHDRAWAL,Marketing services,TXN-2025-002736
1963,13,2025/08/07 14:48,15000,ZAR,Fourways,Johannesburg,DEPOSIT,Rental payment,TXN-2025-002203
1964,156,2025/08/07 17:02,3549.97,ZAR,Kimberley Central,Johannesburg,DEPOSIT,Construction materials,TXN-2025-000120
1965,178,2025/08/07 18:38,2462.48,ZAR,Lynnwood,Johannesburg,WITHDRAWAL,Service payment,TXN-2025-001688
1966,50,2025/08/08 16:56,6443.36,ZAR,Alberton,Johannesburg,PAYMENT,Sponsorship fee,TXN-2025-000889
1967,150,2025/08/08 17:15,11348.19,ZAR,Pretoria Central,Pretoria,WITHDRAWAL,Office equipment,TXN-2025-001568
1968,74,2025/08/08 19:00,14936.65,ZAR,Arcadia,Cape Town,WITHDRAWAL,Construction payment,TXN-2025-001391
1969,136,2025/08/08 19:33,7621.81,ZAR,Nelspruit,Cape Town,TRANSFER,Event payment,TXN-2025-001131
1970,14,2025/08/09 09:17,14097.39,ZAR,Nyanga,Cape Town,WITHDRAWAL,Investment funds,TXN-2025-000519
1971,137,2025/08/09 12:48,20500,ZAR,Richards Bay,Cape Town,PAYMENT,School fees,TXN-2025-001299
1972,153,2025/08/09 14:01,15742.02,ZAR,Rosebank,Johannesburg,DEPOSIT,Equipment purchase,TXN-2025-000327
1973,41,2025/08/09 14:36,13014.99,ZAR,Soweto,Johannesburg,DEPOSIT,Loan repayment,TXN-2025-002564
1974,55,2025/08/09 16:59,14502.49,ZAR,Germiston,Cape Town,DEPOSIT,Software license,TXN-2025-000970
1975,2,2025/08/10 08:35,9900,ZAR,Vosloorus,Johannesburg,DEPOSIT,Medical expenses,TXN-2025-002060
1976,135,2025/08/10 09:52,4617.11,ZAR,Edenvale,Pretoria,DEPOSIT,School fees,TXN-2025-002027
1977,100,2025/08/10 10:03,25000,ZAR,George Central,Durban,TRANSFER,Medical expenses,TXN-2025-002030
1978,106,2025/08/10 11:00,953.62,ZAR,Woodlands,Johannesburg,PAYMENT,Sponsorship fee,TXN-2025-002351
1979,80,2025/08/10 13:23,40249.07,ZAR,East London Central,Cape Town,WITHDRAWAL,Business payment,TXN-2025-000866
1980,45,2025/08/10 15:26,4076.4,ZAR,Richards Bay,Cape Town,DEPOSIT,Import payment,TXN-2025-001075
1981,57,2025/08/10 15:47,3392.85,ZAR,Alberton,Cape Town,DEPOSIT,Construction payment,TXN-2025-002304
1982,18,2025/08/10 16:24,9752.04,ZAR,Observatory,Cape Town,WITHDRAWAL,Entertainment costs,TXN-2025-000372
1983,135,2025/08/10 16:34,900.16,ZAR,Alberton,Durban,DEPOSIT,Entertainment costs,TXN-2025-000890
1984,10,2025/08/10 16:46,23433.93,ZAR,Mamelodi,Pretoria,TRANSFER,Marketing services,TXN-2025-002176
1985,192,2025/08/10 17:15,1190.2,ZAR,Nelspruit,Johannesburg,PAYMENT,Consulting fee,TXN-2025-000858
1986,10,2025/08/10 19:47,41372.3,ZAR,Germiston,Pretoria,DEPOSIT,Vehicle purchase,TXN-2025-002254
1987,184,2025/08/10 19:50,3417.3,ZAR,Ballito,Durban,PAYMENT,Legal fees,TXN-2025-002434
1988,157,2025/08/11 08:14,6999,ZAR,Arcadia,Pretoria,TRANSFER,Import payment,TXN-2025-000984
1989,4,2025/08/11 08:48,10422.12,ZAR,Alberton,Durban,PAYMENT,IT services,TXN-2025-000044
1990,142,2025/08/11 12:55,6227.43,ZAR,Somerset West,Pretoria,PAYMENT,Service payment,TXN-2025-001994
1991,182,2025/08/11 15:23,5745.17,ZAR,La Lucia,Johannesburg,TRANSFER,Training costs,TXN-2025-001612
1992,200,2025/08/11 15:28,377.66,ZAR,Stellenbosch,Cape Town,WITHDRAWAL,Training costs,TXN-2025-000640
1993,62,2025/08/11 15:49,25999,ZAR,Port Elizabeth Central,Pretoria,TRANSFER,Investment funds,TXN-2025-001546
1994,156,2025/08/11 16:49,3685.28,ZAR,Pietermaritzburg,Durban,PAYMENT,Business payment,TXN-2025-000521
1995,162,2025/08/11 16:56,821.49,ZAR,Menlyn,Pretoria,TRANSFER,Accounting services,TXN-2025-002533
1996,145,2025/08/11 17:39,1908.62,ZAR,Randburg,Johannesburg,TRANSFER,Family support,TXN-2025-002418
1997,198,2025/08/11 18:03,6322.75,ZAR,Rosebank,Johannesburg,WITHDRAWAL,Medical expenses,TXN-2025-000331
1998,106,2025/08/11 18:25,25999,ZAR,Mamelodi,Pretoria,PAYMENT,Entertainment costs,TXN-2025-001488
1999,167,2025/08/12 08:37,5116.89,ZAR,Soweto,Johannesburg,PAYMENT,Family support,TXN-2025-000483
2000,187,2025/08/12 09:44,28955.99,ZAR,Hillcrest,Durban,WITHDRAWAL,Accounting services,TXN-2025-000178
2001,85,2025/08/12 10:05,6900,ZAR,Stellenbosch,Pretoria,WITHDRAWAL,Family support,TXN-2025-002142
2002,14,2025/08/12 10:21,652.97,ZAR,Sunnyside,Pretoria,DEPOSIT,Service payment,TXN-2025-000156
2003,59,2025/08/12 11:39,829.03,ZAR,Kloof,Johannesburg,TRANSFER,Rental payment,TXN-2025-001566
2004,199,2025/08/12 12:28,10900,ZAR,Roodepoort,Pretoria,TRANSFER,Supplier payment,TXN-2025-000454
2005,130,2025/08/12 15:08,13654.38,ZAR,Boksburg,Johannesburg,WITHDRAWAL,Training costs,TXN-2025-002211
2006,44,2025/08/12 16:40,6939.58,ZAR,Westville,Durban,DEPOSIT,Consulting fee,TXN-2025-002155
2007,4,2025/08/12 17:48,14939.12,ZAR,Claremont,Durban,DEPOSIT,Property investment,TXN-2025-001222
2008,156,2025/08/12 18:58,495.17,ZAR,Newlands,Johannesburg,TRANSFER,Accounting services,TXN-2025-000899
2009,132,2025/08/12 19:42,26453.76,ZAR,Rosebank,Johannesburg,DEPOSIT,Utility payment,TXN-2025-002772
2010,111,2025/08/13 08:11,1981.55,ZAR,Rosebank,Johannesburg,WITHDRAWAL,Investment capital,TXN-2025-001243
2011,25,2025/08/13 09:15,4546.16,ZAR,Germiston,Cape Town,WITHDRAWAL,Stock purchase,TXN-2025-000780
2012,129,2025/08/13 10:12,192.36,ZAR,Menlyn,Pretoria,TRANSFER,Office equipment,TXN-2025-000925
2013,191,2025/08/13 10:51,44810.28,ZAR,Claremont,Cape Town,PAYMENT,IT services,TXN-2025-001044
2014,72,2025/08/13 12:45,10990,ZAR,Plettenberg Bay,Pretoria,TRANSFER,Property investment,TXN-2025-000494
2015,89,2025/08/13 13:42,7111.49,ZAR,Kimberley Central,Durban,DEPOSIT,Software license,TXN-2025-001671
2016,128,2025/08/13 16:03,10329.22,ZAR,Manenberg,Cape Town,TRANSFER,Accounting services,TXN-2025-002690
2017,191,2025/08/13 16:21,3137.35,ZAR,Ballito,Durban,TRANSFER,Accounting services,TXN-2025-001907
2018,43,2025/08/13 16:22,3490.44,ZAR,Plettenberg Bay,Durban,WITHDRAWAL,Rental payment,TXN-2025-001081
2019,165,2025/08/13 19:13,8799.31,ZAR,Knysna,Pretoria,WITHDRAWAL,Training costs,TXN-2025-000197
2020,164,2025/08/13 19:18,8000,ZAR,Observatory,Cape Town,TRANSFER,Savings transfer,TXN-2025-001954
2021,19,2025/08/13 19:28,47265.57,ZAR,Edenvale,Pretoria,TRANSFER,Event payment,TXN-2025-002181
2022,169,2025/08/14 08:12,10990,ZAR,Ivory Park,Johannesburg,TRANSFER,Construction payment,TXN-2025-000804
2023,23,2025/08/14 10:46,10900,ZAR,Sea Point,Cape Town,DEPOSIT,Property investment,TXN-2025-002443
2024,58,2025/08/14 10:46,493.44,ZAR,Manenberg,Cape Town,PAYMENT,Family support,TXN-2025-001354
2025,194,2025/08/14 10:48,23852.32,ZAR,Sandton,Johannesburg,WITHDRAWAL,Software license,TXN-2025-000765
2026,148,2025/08/14 10:57,4855.29,ZAR,Woodlands,Pretoria,TRANSFER,Furniture purchase,TXN-2025-002943
2027,154,2025/08/14 11:38,394.41,ZAR,Camps Bay,Cape Town,TRANSFER,Donation,TXN-2025-002742
2028,50,2025/08/14 17:24,8900,ZAR,East London Central,Cape Town,PAYMENT,Software license,TXN-2025-000256
2029,68,2025/08/14 17:53,931.5,ZAR,Stellenbosch,Cape Town,DEPOSIT,Construction materials,TXN-2025-000815
2030,113,2025/08/14 18:40,23650.96,ZAR,Benoni,Cape Town,DEPOSIT,Consulting fee,TXN-2025-000426
2031,82,2025/08/14 18:48,283.24,ZAR,Constantia,Cape Town,WITHDRAWAL,Equipment lease,TXN-2025-001469
2032,156,2025/08/15 09:38,25950,ZAR,East London Central,Cape Town,DEPOSIT,Professional services,TXN-2025-000418
2033,175,2025/08/15 14:25,6218.62,ZAR,Salt Rock,Cape Town,DEPOSIT,Maintenance costs,TXN-2025-002088
2034,79,2025/08/15 14:48,14610.12,ZAR,Hatfield,Cape Town,WITHDRAWAL,Vehicle purchase,TXN-2025-000960
2035,51,2025/08/15 14:49,4169.24,ZAR,Plettenberg Bay,Pretoria,WITHDRAWAL,Office equipment,TXN-2025-002109
2036,76,2025/08/15 15:12,7500,ZAR,Mamelodi,Pretoria,TRANSFER,Subscription fee,TXN-2025-000482
2037,18,2025/08/15 15:28,1251.59,ZAR,Randburg,Johannesburg,TRANSFER,Subscription fee,TXN-2025-001617
2038,93,2025/08/15 16:19,10990,ZAR,Kimberley Central,Durban,TRANSFER,Service payment,TXN-2025-002323
2039,32,2025/08/15 16:38,3541.67,ZAR,Brooklyn,Pretoria,DEPOSIT,Property investment,TXN-2025-000756
2040,18,2025/08/16 09:12,2812.08,ZAR,Bedfordview,Pretoria,TRANSFER,Import payment,TXN-2025-001043
2041,87,2025/08/16 09:27,5761.74,ZAR,Arcadia,Cape Town,WITHDRAWAL,Investment funds,TXN-2025-000992
2042,31,2025/08/16 09:33,3585.4,ZAR,Lynnwood,Cape Town,PAYMENT,Consulting fee,TXN-2025-000129
2043,47,2025/08/16 11:34,9950.03,ZAR,Thokoza,Johannesburg,PAYMENT,Investment capital,TXN-2025-001838
2044,76,2025/08/16 12:15,5699.34,ZAR,La Lucia,Durban,WITHDRAWAL,Subscription fee,TXN-2025-002614
2045,10,2025/08/16 14:25,10858.17,ZAR,Hatfield,Durban,PAYMENT,Equipment lease,TXN-2025-001272
2046,5,2025/08/16 15:08,19479.11,ZAR,Bedfordview,Johannesburg,DEPOSIT,Property deposit,TXN-2025-002003
2047,54,2025/08/16 15:58,2167.65,ZAR,Plettenberg Bay,Cape Town,DEPOSIT,Maintenance costs,TXN-2025-001103
2048,99,2025/08/17 08:15,4797.96,ZAR,Boksburg,Pretoria,PAYMENT,Construction materials,TXN-2025-001971
2049,180,2025/08/17 10:09,8950,ZAR,Mitchells Plain,Cape Town,TRANSFER,Personal transfer,TXN-2025-001527
2050,30,2025/08/17 10:35,606.22,ZAR,Fourways,Johannesburg,TRANSFER,Export proceeds,TXN-2025-002734
2051,21,2025/08/17 12:58,39214.45,ZAR,Pretoria Central,Pretoria,PAYMENT,Investment funds,TXN-2025-001301
2052,10,2025/08/17 13:13,44853.5,ZAR,Camps Bay,Cape Town,PAYMENT,Supplier payment,TXN-2025-002705
2053,29,2025/08/17 18:20,49238.01,ZAR,Mabopane,Pretoria,PAYMENT,Furniture purchase,TXN-2025-002516
2054,104,2025/08/17 18:37,10900,ZAR,Umhlanga,Durban,DEPOSIT,Loan repayment,TXN-2025-002527
2055,44,2025/08/17 18:55,5990,ZAR,Benoni,Durban,WITHDRAWAL,Legal fees,TXN-2025-002975
2056,34,2025/08/17 19:52,34766.89,ZAR,Alberton,Johannesburg,TRANSFER,Training costs,TXN-2025-000510
2057,101,2025/08/18 09:11,20000,ZAR,Menlyn,Pretoria,DEPOSIT,Office equipment,TXN-2025-000309
2058,106,2025/08/18 10:17,2887.24,ZAR,Hillbrow,Johannesburg,WITHDRAWAL,Donation,TXN-2025-000685
2059,68,2025/08/18 11:31,856.33,ZAR,Hillcrest,Cape Town,PAYMENT,Savings transfer,TXN-2025-002662
2060,120,2025/08/18 15:01,571.12,ZAR,Manenberg,Cape Town,TRANSFER,Business payment,TXN-2025-001729
